Vb,param_d,Sw,So,G,H,Reserve
13596.615270326607,0.16170977193300903,0.16170977193300903,0.8382902280669909,1.2,0.17456175791521888,2080075.5692446667
13619.96566366665,0.1619522474129893,0.1619522474129893,0.8380477525870107,1.2,0.17462847332476186,2086965.8570118456
13643.174629454048,0.16219377755866332,0.16219377755866332,0.8378062224413367,1.2,0.174694784655583,2093831.2504788348
13666.244233568475,0.16243437334123523,0.16243437334123523,0.8375656266587648,1.2,0.17476069781019565,2100672.0656457343
13689.176496202219,0.16267404552132403,0.16267404552132403,0.837325954478676,1.2,0.17482621856057778,2107488.612074473
13711.973393212966,0.16291280465457925,0.16291280465457925,0.8370871953454208,1.2,0.17489135255203705,2114281.1930695446
13734.636857427497,0.1631506610971057,0.1631506610971057,0.8368493389028944,1.2,0.17495610530693573,2121050.1058525047
13757.168779896188,0.16338762501070497,0.16338762501070497,0.8366123749892951,1.2,0.17502048222827482,2127795.6417300426
13779.571011101254,0.1636237063679412,0.1636237063679412,0.8363762936320588,1.2,0.17508448860314646,2134518.0862560635
13801.845362124828,0.16385891495703836,0.16385891495703836,0.8361410850429616,1.2,0.17514812960607096,2141217.719388802
13823.993605770778,0.1640932603866156,0.1640932603866156,0.8359067396133844,1.2,0.17521141030220222,2147894.8156416877
13846.017477648997,0.1643267520902677,0.1643267520902677,0.8356732479097323,1.2,0.17527433565042572,2154549.6442295103
13867.918677221465,0.16455939933099603,0.16455939933099603,0.8354406006690039,1.2,0.17533691050634706,2161182.4692096324
13889.698868809843,0.16479121120549656,0.16479121120549656,0.8352087887945034,1.2,0.17539913962517098,2167793.5496181105
13911.359682570483,0.16502219664831014,0.16502219664831014,0.8349778033516899,1.2,0.1754610276644871,2174383.139601733
13932.902715433042,0.16525236443584068,0.16525236443584068,0.8347476355641593,1.2,0.17552257918695155,2180951.4885451673
13954.329532008873,0.16548172319024612,0.16548172319024612,0.8345182768097539,1.2,0.1755837986628825,2187498.8411942897
13975.641665467338,0.16571028138320723,0.16571028138320723,0.8342897186167928,1.2,0.17564469047276382,2194025.4377752696
13996.840618382763,0.1659380473395787,0.16593804733957873,0.8340619526604213,1.2,0.17570525890966504,2200531.514109836
14017.927863552866,0.16616502924092735,0.16616502924092738,0.8338349707590726,1.2,0.17576550818157963,2207017.3017268204
14038.904844790031,0.1663912351289613,0.1663912351289613,0.8336087648710386,1.2,0.1758254424136858,2213483.027970146
14059.772977685861,0.16661667290885426,0.16661667290885426,0.8333833270911457,1.2,0.17588506565053105,2219928.916103299
14080.533650350439,0.16684135035246916,0.16684135035246916,0.8331586496475308,1.2,0.17594438185814412,2226355.185410459
14101.188224128784,0.1670652751014844,0.1670652751014844,0.8329347248985156,1.2,0.17600339492608225,2232762.051294738
14121.738034291613,0.16728845467042644,0.16728845467042644,0.8327115453295736,1.2,0.1760621086694046,2239149.7253728737
14142.184390706136,0.16751089644961237,0.16751089644961237,0.8324891035503876,1.2,0.17612052683058896,2245518.415567449
14162.528578483692,0.1677326077080053,0.1677326077080053,0.8322673922919948,1.2,0.17617865308138198,2251868.32619595
14182.771858607448,0.16795359559598586,0.16795359559598588,0.8320464044040141,1.2,0.1762364910245927,2258199.658057239
14202.915468540024,0.16817386714804317,0.1681738671480432,0.8318261328519568,1.2,0.17629404419582864,2264512.6085153567
14222.960622812408,0.16839342928538745,0.16839342928538745,0.8316065707146125,1.2,0.17635131606517832,2270807.37158088
14242.908513593258,0.1686122888184875,0.1686122888184875,0.8313877111815124,1.2,0.1764083100388379,2277084.137989599
14262.760311242202,0.1688304524495357,0.1688304524495357,0.8311695475504643,1.2,0.176465029460692,2283343.095279177
14282.517164844778,0.16904792677484276,0.16904792677484276,0.8309520732251572,1.2,0.17652147761384224,2289584.427863298
14302.180202731259,0.1692647182871648,0.1692647182871648,0.8307352817128352,1.2,0.17657765772208933,2295808.317103674
14321.750532979906,0.16948083337796513,0.16948083337796513,0.8305191666220348,1.2,0.17663357295137116,2302014.9413800137
14341.229243904718,0.16969627833961298,0.16969627833961298,0.830303721660387,1.2,0.17668922641115634,2308204.476157888
14360.617404528923,0.1699110593675211,0.1699110593675211,0.830088940632479,1.2,0.17674462115579692,2314377.094054735
14379.916065043177,0.17012518256222445,0.17012518256222445,0.8298748174377756,1.2,0.17679976018583765,2320532.964903735
14399.126257251875,0.17033865393140218,0.17033865393140218,0.8296613460685978,1.2,0.17685464644929108,2326672.2558162245
14418.24899500452,0.17055147939184417,0.17055147939184417,0.8294485206081559,1.2,0.17690928284287005,2332795.131241974
14437.285274615475,0.17076366477136457,0.17076366477136457,0.8292363352286354,1.2,0.1769636722131871,2338901.7530279895
14456.236075271545,0.1709752158106639,0.1709752158106639,0.8290247841893361,1.2,0.17701781735791872,2344992.2804756914
14475.102359426699,0.17118613816514117,0.17118613816514117,0.8288138618348588,1.2,0.17707172102693344,2351066.8703962765
14493.885073186319,0.1713964374066579,0.1713964374066579,0.8286035625933421,1.2,0.1771253859233895,2357125.6771647525
14512.58514668005,0.17160611902525558,0.17160611902525558,0.8283938809747444,1.2,0.17717881470480015,2363168.852772398
14531.203494424499,0.17181518843082794,0.17181518843082794,0.8281848115691721,1.2,0.17723200998407002,2369196.5468778913
14549.741015674654,0.17202365095474942,0.17202365095474942,0.8279763490452505,1.2,0.17728497433049903,2375208.906856846
14568.19859476617,0.17223151185146152,0.17223151185146152,0.8277684881485385,1.2,0.1773377102707605,2381206.0778501676
14586.577101448438,0.1724387763000182,0.1724387763000182,0.8275612236999819,1.2,0.17739022028985268,2387188.202811183
14604.877391206723,0.17264544940559134,0.17264544940559134,0.8273545505944087,1.2,0.17744250683201923,2393155.422551183
14623.100305577456,0.17285153620093802,0.17285153620093802,0.827148463799062,1.2,0.1774945723016499,2399107.8757841703
14641.24667245323,0.17305704164783048,0.17305704164783048,0.8269429583521695,1.2,0.17754641906415208,2405045.699170108
14659.317306380217,0.17326197063844984,0.17326197063844984,0.8267380293615502,1.2,0.17759804944680063,2410969.027357181
14677.313008847308,0.17346632799674513,0.17346632799674513,0.8265336720032549,1.2,0.17764946573956375,2416877.993022928
14695.234568567295,0.17367011847975805,0.17367011847975805,0.826329881520242,1.2,0.17770067019590657,2422772.726914276
14713.082761750731,0.17387334677891508,0.17387334677891508,0.8261266532210849,1.2,0.17775166503357354,2428653.3578865905
14730.85835237236,0.1740760175212875,0.1740760175212875,0.8259239824787125,1.2,0.17780245243534962,2434520.0129417125
14748.562092429938,0.17427813527082076,0.17427813527082076,0.8257218647291793,1.2,0.17785303454979984,2440372.8172649164
14766.194722197033,0.17447970452953337,0.1744797045295334,0.8255202954704666,1.2,0.17790341349199154,2446211.894261095
14783.756970468867,0.17468072973868726,0.17468072973868726,0.8253192702613128,1.2,0.17795359134419678,2452037.365589987
14801.249554800997,0.1748812152799292,0.1748812152799292,0.8251187847200708,1.2,0.17800357015657428,2457849.351200354
14818.67318174315,0.1750811654764053,0.1750811654764053,0.8249188345235947,1.2,0.17805335194783758,2463647.9693635995
14836.028547065522,0.17528058459384865,0.17528058459384865,0.8247194154061513,1.2,0.1781029387059015,2469433.336706254
14853.316335980275,0.17547947684164122,0.17547947684164125,0.8245205231583588,1.2,0.17815233238851508,2475205.5682418547
14870.537223357096,0.17567784637385045,0.17567784637385045,0.8243221536261496,1.2,0.1782015349238774,2480964.7774020047
14887.691873932854,0.1758756972902415,0.1758756972902415,0.8241243027097584,1.2,0.17825054821123673,2486711.0760665867
14904.780942516258,0.17607303363726606,0.17607303363726606,0.823926966362734,1.2,0.17829937412147503,2492444.574593308
14921.80507418768,0.17626985940902778,0.17626985940902778,0.8237301405909723,1.2,0.1783480144976791,2498165.381846596
14938.764904493011,0.1764661785482256,0.1764661785482256,0.8235338214517745,1.2,0.17839647115569432,2503873.605225619
14955.661059633763,0.1766619949470751,0.1766619949470751,0.8233380050529249,1.2,0.1784447458846679,2509569.3506918414
14972.494156651472,0.176857312448209,0.176857312448209,0.823142687551791,1.2,0.17849284044757563,2515252.722795738
14989.264803608527,0.17705213484555682,0.17705213484555682,0.8229478651544432,1.2,0.17854075658173865,2520923.824703077
15005.973599763176,0.1772464658852049,0.1772464658852049,0.8227535341147951,1.2,0.17858849599932336,2526582.758220293
15022.621135741847,0.17744030926623663,0.17744030926623663,0.8225596907337633,1.2,0.17863606038783386,2532229.623819608
15039.207993706146,0.17763366864155417,0.17763366864155417,0.8223663313584458,1.2,0.178683451410589,2537864.5206633266
15055.734747516057,0.17782654761868139,0.17782654761868139,0.8221734523813187,1.2,0.17873067070718873,2543487.54662762
15072.201962889294,0.1780189497605494,0.1780189497605494,0.8219810502394506,1.2,0.17877771989396943,2549098.798325785
15088.610197557038,0.17821087858626433,0.17821087858626433,0.8217891214137356,1.2,0.17882460056444868,2554698.371131008
15104.96000141549,0.17840233757185836,0.17840233757185836,0.8215976624281416,1.2,0.17887131428975855,2560286.3591985167
15121.251916674077,0.1785933301510242,0.1785933301510242,0.8214066698489758,1.2,0.1789178626190688,2565862.855487273
15137.486478000059,0.17878385971583355,0.17878385971583355,0.8212161402841665,1.2,0.1789642470800002,2571427.9517811663
15153.664212660095,0.17897392961744013,0.17897392961744013,0.8210260703825598,1.2,0.17901046917902885,2576981.738709801
15169.785640657763,0.17916354316676739,0.17916354316676739,0.8208364568332326,1.2,0.17905653040187933,2582524.305768667
15185.851274868477,0.17935270363518116,0.17935270363518116,0.8206472963648188,1.2,0.17910243221390995,2588055.741338981
15201.861621171232,0.17954141425514852,0.17954141425514852,0.8204585857448514,1.2,0.17914817606048924,2593576.1327070897
15217.817178576883,0.1797296782208821,0.1797296782208821,0.8202703217791179,1.2,0.17919376336736254,2599085.5660833484
15233.71843935376,0.17991749868897078,0.1799174986889708,0.8200825013110292,1.2,0.17923919554101075,2604584.1266206442
15249.56588915072,0.1801048787789976,0.1801048787789976,0.8198951212210024,1.2,0.17928447396900207,2610071.898432589
15265.360007116604,0.18029182157414386,0.18029182157414386,0.8197081784258562,1.2,0.17932960002033316,2615548.9646111317
15281.101266017697,0.18047833012178127,0.18047833012178127,0.8195216698782187,1.2,0.17937457504576487,2621015.407243959
15296.790132352373,0.18066440743405146,0.1806644074340515,0.8193355925659485,1.2,0.17941940037814963,2626471.307431471
15312.427066462747,0.18085005648843364,0.18085005648843364,0.8191499435115663,1.2,0.17946407733275072,2631916.745303317
15328.012522644429,0.18103528022830034,0.18103528022830034,0.8189647197716996,1.2,0.17950860720755552,2637351.8000346874
15343.546949253443,0.18122008156346195,0.18122008156346198,0.8187799184365381,1.2,0.17955299128358126,2642776.549862194
15359.030788810898,0.18140446337070015,0.18140446337070018,0.8185955366292998,1.2,0.179597230825174,2648191.0720994305
15374.4644781053,0.18158842849429027,0.18158842849429027,0.8184115715057098,1.2,0.17964132708030087,2653595.4431521944
15389.848448292812,0.1817719797465132,0.1817719797465132,0.8182280202534868,1.2,0.1796852812808366,2658989.7385334335
15405.1831249949,0.18195511990815716,0.18195511990815716,0.8180448800918428,1.2,0.1797290946428426,2664374.032877787
15420.468928394406,0.18213785172900904,0.18213785172900904,0.8178621482709909,1.2,0.17977276836684117,2669748.399955951
15435.706273328991,0.18232017792833616,0.18232017792833616,0.8176798220716639,1.2,0.17981630363808285,2675112.9126886153
